"country_name"                     ,"artist_name"                            ,"source_link"
"Guinea"                           ,"Daddi Cool"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Djeli Moussa Diawara"                   ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Famoudou Konaté"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Les Ballets Africains"                  ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Mamady Keita"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Mista Shaw"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Mory Kanté"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Sekouba Bambino"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea"                           ,"Sona Tata Condé"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea-Bissau"                    ,"Eneida Marta"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Guinea-Bissau"                    ,"José Carlos Schwarz"                    ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Kenya"                            ,"Akothee"                                ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Avril"                                  ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Ayub Ogada"                             ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Cece Sagini"                            ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"DJ Fita"                                ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Daddy Owen"                             ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Daudi Kabaka"                           ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"David Mathenge"                         ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"E-Sir"                                  ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Eric Wainaina"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Fadhili William"                        ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Fundi Konde"                            ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"George Ramogi"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Gloria Muliro"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Harry Kimani"                           ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Jabali Afrika"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Jason Dunford"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Jua Cali"                               ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Kavirondo"                              ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"King Kaka"                              ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Kleptomaniax"                           ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Mejja"                                  ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Mercy Myra"                             ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Mighty King Kong"                       ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Monski"                                 ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Muroki"                                 ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Musa Juma"                              ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Naiboi"                                 ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Necessary Noize"                        ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Okatch Biggy"                           ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Otile Brown"                            ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Princess Jully"                         ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Redsan"                                 ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Roger Whittaker"                        ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Sanaipei Tande"                         ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Sauti Sol"                              ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Size 8"                                 ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Stella Mwangi"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Suzzana Owiyo"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Tony Nyadundo"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Wahu"                                   ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Wanyika bands"                          ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Willy Paul"                             ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Kenya"                            ,"Wyre"                                   ,"https://en.wikipedia.org/wiki/List_of_Kenyan_musicians"
"Liberia"                          ,"2C"                                     ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Agnes Nebo von Ballmoos"                ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Benji Cavalli"                          ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Billema Kwillia"                        ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Bucky Raw"                              ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Christoph the Change"                   ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Cralorboi CIC"                          ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Dawn Padmore"                           ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"DenG"                                   ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Eddie Johns"                            ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Eric Geso"                              ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Faithvonic"                             ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Fatu Gayflor"                           ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"George Fraska"                          ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Irene Logan"                            ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Joe Woyee"                              ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Knero Lapaé"                            ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Kobazzie"                               ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Kpanto"                                 ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"MC Caro"                                ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Miatta Fahnbulleh"                      ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Nasseman"                               ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Olmstead Luca"                          ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Scientific"                             ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Soul Fresh"                             ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Soulful Dynamics"                       ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Sundaygar Dearboy"                      ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Takun J"                                ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Tecumsay Roberts"                       ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Tokay Tomah"                            ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Wesseh Freeman"                         ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Liberia"                          ,"Zack & Geebah"                          ,"https://en.wikipedia.org/wiki/List_of_Liberian_musicians"
"Madagascar"                       ,"AmbondronA"                             ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Andrianary Ratianarivo"                 ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"D'Gary"                                 ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Erick Manana"                           ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Eusèbe Jaojoby"                         ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Jerry Marcoss"                          ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Justin Vali"                            ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Lego"                                   ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Madagascar Slim"                        ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Mahaleo"                                ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Mama Sana"                              ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Mily Clément"                           ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Naka Rabemanantsoa"                     ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Nicolas Vatomanga"                      ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Ninie Doniah"                           ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Oladad"                                 ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Olombelona Ricky"                       ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Rabaza"                                 ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Rakoto Frah"                            ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Rossy"                                  ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Régis Gizavo"                           ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Senge"                                  ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Tarika"                                 ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Tearano"                                ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Toto Mwandjani"                         ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Madagascar"                       ,"Vaiavy Chila"                           ,"https://en.wikipedia.org/wiki/List_of_Malagasy_musicians"
"Mali"                             ,"Afel Bocoum"                            ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Ali Farka Touré"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Amadou et Mariam"                       ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Boubacar Traoré"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Djelimady Tounkara"                     ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Fatoumata Diawara"                      ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Habib Koité"                            ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Issa Bagayogo"                          ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Kandia Kouyaté"                         ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Lobi Traoré"                            ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Mory Kanté"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Oumou Sangaré"                          ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Rail Band"                              ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Rokia Traoré"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Salif Keita"                            ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Tinariwen"                              ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mali"                             ,"Toumani Diabaté"                        ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mauritania"                       ,"Dimi Mint Abba"                         ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mauritania"                       ,"Malouma"                                ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mauritania"                       ,"Noura Mint Seymali"                     ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Morocco"                          ,"Abd al-Rahman al-Fasi"                  ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Abdelhadi Belkhayat"                    ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Ahmed El Bidaoui"                       ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Bab L' Bluz"                            ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Chico Bouchikhi"                        ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Imad Kotbi"                             ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Isaac Bitton"                           ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Mahmoud Guinia"                         ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Malika Zarra"                           ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Mohammed al-Haik"                       ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Mohammed ibn al-Tayyib"                 ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Mouha Oulhoussein Achiban"              ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Morocco"                          ,"Nores (musician)"                       ,"https://en.wikipedia.org/wiki/List_of_Moroccan_musicians"
"Mozambique"                       ,"340ml"                                  ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Afric Simone"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Al Bowlly"                              ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Fany Pfumo"                             ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Ghorwane"                               ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Lizha James"                            ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Mingas"                                 ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Moreira Chonguica"                      ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Neyma"                                  ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Stewart Sukuma"                         ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Mozambique"                       ,"Wazimbo"                                ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Namibia"                          ,"Jericho"                                ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Niger"                            ,"Mamar Kassey"                           ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Niger"                            ,"Mdou Moctar"                            ,"https://en.wikipedia.org/wiki/List_of_African_musicians"
"Nigeria"                          ,"2face Idibia"                           ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"9ice"                                   ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"A-Q"                                    ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Abiodun Koya"                           ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ada Ehi"                                ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Adekunle Gold"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Adewale Ayuba"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ado Gwanja"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Adé Bantu"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Afrikan Boy"                            ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Afro Candy"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Alamu Atatalo"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ali Jita"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ali Nuhu"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Amarachi"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Andre Blaze"                            ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ara"                                    ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Aramide"                                ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Asuquomo"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ayinde Bakare"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ayinla Kollington"                      ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ayinla Omowura"                         ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ayra Starr"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Aṣa"                                    ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Babatunde Olatunji"                     ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Banky W"                                ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Bella Shmurda"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Blackface Naija"                        ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Blackmagic"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Blaqbonez"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Brymo"                                  ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Burna Boy"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"CDQ"                                    ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Celestine Ukwu"                         ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Charly Boy"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Chidinma"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Chike"                                  ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Chinko Ekun"                            ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Cobhams Asuquo"                         ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Cynthia Morgan"                         ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"D'Prince"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"D'banj"                                 ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"DJ AB"                                  ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"DJ Lambo"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Da Emperor"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Da Grin"                                ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Daddy Showkey"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dammy Krane"                            ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Darey"                                  ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dauda Epo-Akara"                        ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Davido"                                 ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dekumzy"                                ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dele Ojo"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Di'Ja"                                  ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dice Ailes"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Don Jazzy"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dr SID"                                 ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dr Sir Warrior"                         ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Dr. Alban"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Duncan Mighty"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ebenezer Obey"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Echezonachukwu Nduka"                   ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Eddy Wata"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Eedris Abdulkareem"                     ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ego Ogbaro"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Emeka Nwokedi"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Emma Nyra"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Emmy Gee"                               ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Eva Alordiah"                           ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Evi Edna Ogholi"                        ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Falz"                                   ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Faze"                                   ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Fela Kuti"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Fela Sowande"                           ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Femi Kuti"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Fireboy DML"                            ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Flavour N'abania"                       ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Frank Edwards"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Genevieve Nnaji"                        ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"GoodGirl LA"                            ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Harrysong"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Haruna Ishola"                          ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Helen Parker-Jayne Isibor"              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Humblesmith"                            ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"I.K. Dairo"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ice Prince"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Idahams"                                ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Ikechukwu"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Iyanya"                                 ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"J. Martins"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Jamopyper"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Jasën Blu"                              ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Jaywon"                                 ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
"Nigeria"                          ,"Jesse Jagz"                             ,"https://en.wikipedia.org/wiki/List_of_Nigerian_musicians"
